title,views,video_link,date_time,thumbnail_link
Missing Characters in a Pangram | GeeksforGeeks,5K views,/watch?v=VqGOxv8Fb1E,4 years ago,
"Guess the Output 42 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",6.6K views,/watch?v=n-e3IDX98iU,4 years ago,
Binary to Decimal Conversion | GeeksforGeeks,2.8K views,/watch?v=FrtgeA8VyHI,4 years ago,
Happy Numbers | GeeksforGeeks,4.6K views,/watch?v=TRDpaWeAaUA,4 years ago,https://i.ytimg.com/vi/TRDpaWeAaUA/hqdefault.jpg
K-Dimensional Tree [Delete] | GeeksforGeeks,6.1K views,/watch?v=TavqLwDGwEs,4 years ago,https://i.ytimg.com/vi/TavqLwDGwEs/hqdefault.jpg
"Guess the Output 41 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7K views,/watch?v=NLyZ46wIjHQ,4 years ago,https://i.ytimg.com/vi/NLyZ46wIjHQ/hqdefault.jpg
K-Dimensional Tree [Find Minimum] | GeeksforGeeks,3.3K views,/watch?v=oRwYNAEuNK8,4 years ago,https://i.ytimg.com/vi/oRwYNAEuNK8/hqdefault.jpg
"Guess the Output 40 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.3K views,/watch?v=6DACvKJRgho,4 years ago,https://i.ytimg.com/vi/6DACvKJRgho/hqdefault.jpg
K-Dimensional Tree [Search and Insert] | GeeksforGeeks,25K views,/watch?v=2Gul_-cbWM0,4 years ago,https://i.ytimg.com/vi/2Gul_-cbWM0/hqdefault.jpg
"Guess the Output 39 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.3K views,/watch?v=LCD5HEELIDA,4 years ago,https://i.ytimg.com/vi/LCD5HEELIDA/hqdefault.jpg
Course Overview | System Design | GeeksforGeeks,5.6K views,/watch?v=fMJvyQQ2Hqc,4 years ago,https://i.ytimg.com/vi/fMJvyQQ2Hqc/hqdefault.jpg
Amicable Numbers | GeeksforGeeks,5K views,/watch?v=gYX-A6U-XDw,4 years ago,https://i.ytimg.com/vi/gYX-A6U-XDw/hqdefault.jpg
Floor and Ceil Value from a Binary Search Tree | GeeksforGeeks,4.9K views,/watch?v=FnA9XGfydNI,4 years ago,https://i.ytimg.com/vi/FnA9XGfydNI/hqdefault.jpg
"Guess the Output 38 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7K views,/watch?v=RRco_y_rwu0,4 years ago,https://i.ytimg.com/vi/RRco_y_rwu0/hqdefault.jpg
Neon Number | GeeksforGeeks,4.4K views,/watch?v=g2Kp_2xPVHY,4 years ago,https://i.ytimg.com/vi/g2Kp_2xPVHY/hqdefault.jpg
Automorphic number | GeeksforGeeks,9.6K views,/watch?v=U7RpbcsbUIE,4 years ago,https://i.ytimg.com/vi/U7RpbcsbUIE/hqdefault.jpg
Palindrome Number | GeeksforGeeks,6.9K views,/watch?v=59V9QcuayIQ,4 years ago,https://i.ytimg.com/vi/59V9QcuayIQ/hqdefault.jpg
"Guess the Output 37 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.1K views,/watch?v=UPTz7JZnMXs,4 years ago,https://i.ytimg.com/vi/UPTz7JZnMXs/hqdefault.jpg
Empowering Women to Code | GeeksforGeeks,3.3K views,/watch?v=2o2Qxp1nedk,4 years ago,https://i.ytimg.com/vi/2o2Qxp1nedk/hqdefault.jpg
Armstrong Number | GeeksforGeeks,9.1K views,/watch?v=ivjDNztMpZU,4 years ago,https://i.ytimg.com/vi/ivjDNztMpZU/hqdefault.jpg
"Guess the Output 36 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.2K views,/watch?v=uMKPN6AeFUA,4 years ago,https://i.ytimg.com/vi/uMKPN6AeFUA/hqdefault.jpg
"Guess the Output 35 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.6K views,/watch?v=b0-HWurpDr8,4 years ago,https://i.ytimg.com/vi/b0-HWurpDr8/hqdefault.jpg
Maximum of all subarrays of size 'k' using Sliding Window Technique | GeeksforGeeks,62K views,/watch?v=m-Dqu7csdJk,4 years ago,https://i.ytimg.com/vi/m-Dqu7csdJk/hqdefault.jpg
"Guess the Output 34 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.9K views,/watch?v=dHuKi7u5DR4,4 years ago,https://i.ytimg.com/vi/dHuKi7u5DR4/hqdefault.jpg
Placement100 | GeeksforGeeks,33K views,/watch?v=2wEA8nuThj8,4 years ago,https://i.ytimg.com/vi/2wEA8nuThj8/hqdefault.jpg
Pangram Checking | GeeksforGeeks,18K views,/watch?v=Mhc4JJAaaYM,4 years ago,https://i.ytimg.com/vi/Mhc4JJAaaYM/hqdefault.jpg
Cracking On-Campus Interviews  | Part-2 | SDE Interview experiences | GeeksforGeeks,1.8K views,/watch?v=WuBzEnsszxs,4 years ago,https://i.ytimg.com/vi/WuBzEnsszxs/hqdefault.jpg
Cracking On-Campus Interviews  | Part-1 | SDE Interview experiences | GeeksforGeeks,3.5K views,/watch?v=IiCChMYfKpw,4 years ago,https://i.ytimg.com/vi/IiCChMYfKpw/hqdefault.jpg
"Guess the Output 33 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.4K views,/watch?v=KbMDQWxpzY0,4 years ago,https://i.ytimg.com/vi/KbMDQWxpzY0/hqdefault.jpg
Cutting a rod problem | GeeksforGeeks,39K views,/watch?v=oqdttaJ_C6o,4 years ago,https://i.ytimg.com/vi/oqdttaJ_C6o/hqdefault.jpg
"Guess the Output 32 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",7.7K views,/watch?v=AibvkE9EIRA,4 years ago,https://i.ytimg.com/vi/AibvkE9EIRA/hqdefault.jpg
Minimum Cost Path Problem | GeeksforGeeks,18K views,/watch?v=8dzfZNUnvJ8,4 years ago,https://i.ytimg.com/vi/8dzfZNUnvJ8/hqdefault.jpg
"Guess the Output 31 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",8.4K views,/watch?v=AmcEbG7OEfM,4 years ago,https://i.ytimg.com/vi/AmcEbG7OEfM/hqdefault.jpg
Matrix Chain Multiplication | GeeksforGeeks,54K views,/watch?v=gwmitwgz87s,4 years ago,https://i.ytimg.com/vi/gwmitwgz87s/hqdefault.jpg
Naive Algorithm for Pattern Searching | GeeksforGeeks,142K views,/watch?v=nK7SLhXcqRo,4 years ago,https://i.ytimg.com/vi/nK7SLhXcqRo/hqdefault.jpg
"Guess the Output 30 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",8.7K views,/watch?v=cekV8mn--a0,4 years ago,https://i.ytimg.com/vi/cekV8mn--a0/hqdefault.jpg
"Guess the Output 29 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",8.7K views,/watch?v=5GaSvjtdV7k,4 years ago,https://i.ytimg.com/vi/5GaSvjtdV7k/hqdefault.jpg
"Guess the Output 28 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.3K views,/watch?v=RSx2dhj7MiA,4 years ago,https://i.ytimg.com/vi/RSx2dhj7MiA/hqdefault.jpg
"Guess the Output 27 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.3K views,/watch?v=Tz2rcVj3P6E,4 years ago,https://i.ytimg.com/vi/Tz2rcVj3P6E/hqdefault.jpg
How to Become a Data Scientist in 2020 ?,22K views,/watch?v=AkaL_bYAdV4,4 years ago,https://i.ytimg.com/vi/AkaL_bYAdV4/hqdefault.jpg
"Guess the Output 26 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.9K views,/watch?v=3bcmtIMC9MA,4 years ago,https://i.ytimg.com/vi/3bcmtIMC9MA/hqdefault.jpg
DSA Self Paced (Course) | GeeksforGeeks,128K views,/watch?v=JjVpBd17Yxo,4 years ago,https://i.ytimg.com/vi/JjVpBd17Yxo/hqdefault.jpg
Data in Machine Learning | GeeksforGeeks,2.4K views,/watch?v=wtLMvxueXNY,4 years ago,https://i.ytimg.com/vi/wtLMvxueXNY/hqdefault.jpg
Longest path in a Directed Acyclic graph | Dynamic Programming | GeeksforGeeks,42K views,/watch?v=YxF-x3imVFA,4 years ago,https://i.ytimg.com/vi/YxF-x3imVFA/hqdefault.jpg
"Guess the Output 25 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",9.9K views,/watch?v=12gtFfNfI2Q,4 years ago,https://i.ytimg.com/vi/12gtFfNfI2Q/hqdefault.jpg
"Guess the Output 24 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",10K views,/watch?v=FYnuumGTZ70,4 years ago,https://i.ytimg.com/vi/FYnuumGTZ70/hqdefault.jpg
Overview of Machine Learning | GeeksforGeeks,7.9K views,/watch?v=xDqPFXbxIZo,4 years ago,https://i.ytimg.com/vi/xDqPFXbxIZo/hqdefault.jpg
"Guess the Output 23 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",10K views,/watch?v=IfU8cFWGMP8,4 years ago,https://i.ytimg.com/vi/IfU8cFWGMP8/hqdefault.jpg
"Guess the Output 22 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",10K views,/watch?v=01ovj-oC7Sk,4 years ago,https://i.ytimg.com/vi/01ovj-oC7Sk/hqdefault.jpg
"Guess the Output 21 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",10K views,/watch?v=WdpUagWj-CE,4 years ago,https://i.ytimg.com/vi/WdpUagWj-CE/hqdefault.jpg
"Guess the Output 20 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",11K views,/watch?v=HdZAUQ_0VWY,4 years ago,https://i.ytimg.com/vi/HdZAUQ_0VWY/hqdefault.jpg
"Guess the Output 19 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",11K views,/watch?v=iPXiVQbBn2M,4 years ago,https://i.ytimg.com/vi/iPXiVQbBn2M/hqdefault.jpg
"Guess the Output 18 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",13K views,/watch?v=8zUYHWqkt4E,4 years ago,https://i.ytimg.com/vi/8zUYHWqkt4E/hqdefault.jpg
Calculating Time Complexity | Data Structures and Algorithms| GeeksforGeeks,879K views,/watch?v=KXAbAa1mieU,4 years ago,https://i.ytimg.com/vi/KXAbAa1mieU/hqdefault.jpg
Sliding Window Technique | GeeksforGeeks,56K views,/watch?v=9-3BXsfrpbY,4 years ago,https://i.ytimg.com/vi/9-3BXsfrpbY/hqdefault.jpg
"Sort an Array of 0s, 1s and 2s | GeeksforGeeks",17K views,/watch?v=LP6doGhSZ3M,4 years ago,https://i.ytimg.com/vi/LP6doGhSZ3M/hqdefault.jpg
Merge Two Sorted Arrays | GeeksforGeeks,20K views,/watch?v=mfY-P4srlpo,4 years ago,https://i.ytimg.com/vi/mfY-P4srlpo/hqdefault.jpg
Cycle Sort | GeeksforGeeks,21K views,/watch?v=gZNOM_yMdSQ,4 years ago,https://i.ytimg.com/vi/gZNOM_yMdSQ/hqdefault.jpg
Partition Function of Quick Sort | GeeksforGeeks,11K views,/watch?v=OwR53k9DZ9c,4 years ago,https://i.ytimg.com/vi/OwR53k9DZ9c/hqdefault.jpg
"Guess the Output 17 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",12K views,/watch?v=3sMN2MHEmCQ,4 years ago,https://i.ytimg.com/vi/3sMN2MHEmCQ/hqdefault.jpg
"Guess the Output 16 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",12K views,/watch?v=RJRZyaJwHpU,4 years ago,https://i.ytimg.com/vi/RJRZyaJwHpU/hqdefault.jpg
"Guess the Output 15 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",13K views,/watch?v=YnfdnLRUKoU,4 years ago,https://i.ytimg.com/vi/YnfdnLRUKoU/hqdefault.jpg
"Guess the Output 14 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",13K views,/watch?v=iCUcCMinIyA,5 years ago,https://i.ytimg.com/vi/iCUcCMinIyA/hqdefault.jpg
"Guess the Output 13 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",13K views,/watch?v=JH6E-kxjVLg,5 years ago,https://i.ytimg.com/vi/JH6E-kxjVLg/hqdefault.jpg
"Guess the Output 12 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",14K views,/watch?v=AJtBwsqD0Ws,5 years ago,https://i.ytimg.com/vi/AJtBwsqD0Ws/hqdefault.jpg
Writing base cases in Recursion |  GeeksforGeeks,14K views,/watch?v=JTANbaSiw7s,5 years ago,https://i.ytimg.com/vi/JTANbaSiw7s/hqdefault.jpg
"Guess the Output 11 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",15K views,/watch?v=Cpueo7Vpn-M,5 years ago,https://i.ytimg.com/vi/Cpueo7Vpn-M/hqdefault.jpg
STL Introduction (A Sample Video for C++ STL Course)| GeeksforGeeks,38K views,/watch?v=qK8PliD5FJY,5 years ago,https://i.ytimg.com/vi/qK8PliD5FJY/hqdefault.jpg
Check for BST (A Sample Video for DSA-Self Paced Course) | GeeksforGeeks,89K views,/watch?v=maiOCptc3D8,5 years ago,https://i.ytimg.com/vi/maiOCptc3D8/hqdefault.jpg
"Guess the Output 10 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",16K views,/watch?v=aIpu8QbkepU,5 years ago,https://i.ytimg.com/vi/aIpu8QbkepU/hqdefault.jpg
"Guess the Output 9 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",15K views,/watch?v=IJjKObUrEtw,5 years ago,https://i.ytimg.com/vi/IJjKObUrEtw/hqdefault.jpg
"How to crack off-campus Interviews of Tech Giants Like Amazon, Microsoft etc. | GeeksforGeeks",8.3K views,/watch?v=DiCZ9wJOCmA,5 years ago,https://i.ytimg.com/vi/DiCZ9wJOCmA/hqdefault.jpg
Machine Learning Foundation With Python | GeeksforGeeks,2.4K views,/watch?v=pnvpajr1i6U,5 years ago,https://i.ytimg.com/vi/pnvpajr1i6U/hqdefault.jpg
"Guess the Output 8 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",16K views,/watch?v=9H-XyiPuBFE,5 years ago,https://i.ytimg.com/vi/9H-XyiPuBFE/hqdefault.jpg
"Guess the Output 7 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",18K views,/watch?v=yjBeHK2pQ14,5 years ago,https://i.ytimg.com/vi/yjBeHK2pQ14/hqdefault.jpg
"Guess the Output 6 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",19K views,/watch?v=CAGJ8MK28QM,5 years ago,https://i.ytimg.com/vi/CAGJ8MK28QM/hqdefault.jpg
"Guess the Output 5 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",22K views,/watch?v=e3FoQCtdLOI,5 years ago,https://i.ytimg.com/vi/e3FoQCtdLOI/hqdefault.jpg
"Guess the Output 4 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",23K views,/watch?v=YXr9NvvD61s,5 years ago,https://i.ytimg.com/vi/YXr9NvvD61s/hqdefault.jpg
Java Backend | Demo Live Lecture | GeeksforGeeks,30K views,/watch?v=8RjmaykLkBc,5 years ago,https://i.ytimg.com/vi/8RjmaykLkBc/hqdefault.jpg
"Guess the Output 3 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",27K views,/watch?v=PJIGn34njbA,5 years ago,https://i.ytimg.com/vi/PJIGn34njbA/hqdefault.jpg
K stacks in a single array | GeeksforGeeks,29K views,/watch?v=S5cYO9k1Ja8,5 years ago,https://i.ytimg.com/vi/S5cYO9k1Ja8/hqdefault.jpg
Why are Data Structures necessary - by Sandeep Jain | GeeksforGeeks,51K views,/watch?v=V5he1JXiQbg,5 years ago,https://i.ytimg.com/vi/V5he1JXiQbg/hqdefault.jpg
"Guess the Output 2 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",34K views,/watch?v=2XZCu-IlDx4,5 years ago,https://i.ytimg.com/vi/2XZCu-IlDx4/hqdefault.jpg
Machine Learning Foundation | GeeksforGeeks,9.3K views,/watch?v=TgzmIZs7koA,5 years ago,https://i.ytimg.com/vi/TgzmIZs7koA/hqdefault.jpg
"Guess the Output 1 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",68K views,/watch?v=DWDxKHhEn6g,5 years ago,https://i.ytimg.com/vi/DWDxKHhEn6g/hqdefault.jpg
Design a stack with operations on middle element | GeeksforGeeks,9.8K views,/watch?v=GWericrOYw0,5 years ago,https://i.ytimg.com/vi/GWericrOYw0/hqdefault.jpg
Longest Consecutive Subsequence | GeeksforGeeks,16K views,/watch?v=rmscV-OsLNQ,5 years ago,https://i.ytimg.com/vi/rmscV-OsLNQ/hqdefault.jpg
Build original array from the given sub-sequences | GeeksforGeeks,1.1K views,/watch?v=2guKcYv69As,5 years ago,
Union and Intersection of Two Linked Lists | GeeksforGeeks,14K views,/watch?v=2DZL9Ogm1Cg,5 years ago,
First Normal Form | Ep- 19 | Top 50 SQL Interview Questions | GeeksforGeeks,34K views,/watch?v=-JOpBzyrZ_8,5 years ago,
Minus in SQL | Ep - 18 |  Top 20 SQL Interview Questions | GeeksforGeeks,33K views,/watch?v=gr0sOah50JU,5 years ago,
Intersect in SQL | Ep - 17 | Top 20 SQL Interview Questions | GeeksforGeeks,35K views,/watch?v=Ulu-P55RpDA,5 years ago,https://i.ytimg.com/vi/Ulu-P55RpDA/hqdefault.jpg
Nth Highest Salary | Ep-16 | Top 20 SQL Interview Questions | GeeksforGeeks,76K views,/watch?v=orEkHRYo6jU,5 years ago,https://i.ytimg.com/vi/orEkHRYo6jU/hqdefault.jpg
Display 1st or Last Nth Rows | Ep-15 | Top 20 SQL Interview Questions | GeeksforGeeks,57K views,/watch?v=iej8RmXSqm8,5 years ago,https://i.ytimg.com/vi/iej8RmXSqm8/hqdefault.jpg
Cross Join | Ep-14 | Top 20 SQL Interview Questions | GeeksforGeeks,44K views,/watch?v=Ck3FXQW2AYw,5 years ago,https://i.ytimg.com/vi/Ck3FXQW2AYw/hqdefault.jpg
Banker's Algorithm in Operating Systems,20K views,/watch?v=hjGD08xfg9c,5 years ago,https://i.ytimg.com/vi/hjGD08xfg9c/hqdefault.jpg
Full Join | Ep-13 | Top 20 SQL Interview Questions | GeeksforGeeks,38K views,/watch?v=WmqAKSBupsE,5 years ago,https://i.ytimg.com/vi/WmqAKSBupsE/hqdefault.jpg
Right Join | Ep-12 | Top 20 SQL Interview Questions | GeeksforGeeks,35K views,/watch?v=JOAe-yua6Jw,5 years ago,https://i.ytimg.com/vi/JOAe-yua6Jw/hqdefault.jpg
Left Join | Ep-11 | Top 20 SQL Interview Questions | GeeksforGeeks,54K views,/watch?v=LCbO2U3jzU0,5 years ago,https://i.ytimg.com/vi/LCbO2U3jzU0/hqdefault.jpg
Self Join | Ep-10 | Top 20 SQL Interview Questions | GeeksforGeeks,93K views,/watch?v=-t6tjGtQ7-8,5 years ago,https://i.ytimg.com/vi/-t6tjGtQ7-8/hqdefault.jpg
Inner Join | Ep-9 | Top 20 SQL Interview Questions| GeeksforGeeks,91K views,/watch?v=zGYLUogRe-M,5 years ago,https://i.ytimg.com/vi/zGYLUogRe-M/hqdefault.jpg
Union vs Uninonall |Ep-8 | Top 20 SQL Interview Questions| GeeksforGeeks,68K views,/watch?v=zBHjXTbnJIE,5 years ago,https://i.ytimg.com/vi/zBHjXTbnJIE/hqdefault.jpg
Uses of final Keyword (Java Programming) | GeeksforGeeks,3.8K views,/watch?v=yz-BIVvLR9w,5 years ago,https://i.ytimg.com/vi/yz-BIVvLR9w/hqdefault.jpg
Display Nth Row in SQL | Ep-7 | Top 20 SQL Questions| GeeksforGeeks,89K views,/watch?v=k7rg4CARxD8,5 years ago,https://i.ytimg.com/vi/k7rg4CARxD8/hqdefault.jpg
Amazon Interview Experience for Internship | On-Campus Placement | GeeksforGeeks,25K views,/watch?v=UvvirLnjNYY,5 years ago,https://i.ytimg.com/vi/UvvirLnjNYY/hqdefault.jpg
Snake and Ladder Problem (Graphs) | GeeksforGeeks,48K views,/watch?v=1pMNYQmtVVg,5 years ago,https://i.ytimg.com/vi/1pMNYQmtVVg/hqdefault.jpg
Pattern Searching in SQL- 2 | Ep-6 | Top 20 SQL Interview Questions | GeeksforGeeks,75K views,/watch?v=ePctSjODSYU,5 years ago,https://i.ytimg.com/vi/ePctSjODSYU/hqdefault.jpg
Pattern Matching in SQL | Ep-5 | Top 20 SQL Interview Questions | GeeksforGeeks,88K views,/watch?v=kGEjUBxLDyg,5 years ago,https://i.ytimg.com/vi/kGEjUBxLDyg/hqdefault.jpg
Display Duplicate of a Column | Ep-4 | Top 20 SQL Interview Questions | GeeksforGeeks,98K views,/watch?v=zajIPJwLb78,5 years ago,https://i.ytimg.com/vi/zajIPJwLb78/hqdefault.jpg
Display Alternate Records | Ep-3 | Top 20 SQL Interview Questions | GeeksforGeeks,128K views,/watch?v=ZhcKee2weD4,5 years ago,https://i.ytimg.com/vi/ZhcKee2weD4/hqdefault.jpg
Department Wise Highest Salary | Ep-2 | Top 20 SQL Interview Questions | GeeksforGeeks,153K views,/watch?v=OddSz0T85nc,5 years ago,https://i.ytimg.com/vi/OddSz0T85nc/hqdefault.jpg
Check if a given array contains duplicate elements within k distance from each other | GeeksforGeeks,5.4K views,/watch?v=hzRo7dLtQHs,5 years ago,https://i.ytimg.com/vi/hzRo7dLtQHs/hqdefault.jpg
2nd Highest Salary | Ep-1 | Top 20 SQL Interview Questions | GeeksforGeeks,301K views,/watch?v=-6v7ctxC7yk,5 years ago,https://i.ytimg.com/vi/-6v7ctxC7yk/hqdefault.jpg
Map (Go Programming Language) | GeeksforGeeks,1.2K views,/watch?v=j5KA7K0-gbY,5 years ago,https://i.ytimg.com/vi/j5KA7K0-gbY/hqdefault.jpg
Packages (Basics) | GeeksforGeeks,7.8K views,/watch?v=fhWCG4G1oHY,5 years ago,https://i.ytimg.com/vi/fhWCG4G1oHY/hqdefault.jpg
Find whether an array is subset of another array | GeeksforGeeks,13K views,/watch?v=ydiUGfYnByw,5 years ago,https://i.ytimg.com/vi/ydiUGfYnByw/hqdefault.jpg
Sample Class | DSA LIVE For Working Professionals | GeeksforGeeks,24K views,/watch?v=X9aJBXeMP_4,5 years ago,https://i.ytimg.com/vi/X9aJBXeMP_4/hqdefault.jpg
Interfaces (Java Programming) | GeeksforGeeks,10K views,/watch?v=8ZdbOOCqEII,5 years ago,https://i.ytimg.com/vi/8ZdbOOCqEII/hqdefault.jpg
Find Itinerary from a given list of tickets (Tickets Hashing)| GeeksforGeeks,4.6K views,/watch?v=u52i2gAnFvU,5 years ago,https://i.ytimg.com/vi/u52i2gAnFvU/hqdefault.jpg
Minimum Window Substring | GeeksforGeeks,24K views,/watch?v=Xg0rPVTQf98,5 years ago,https://i.ytimg.com/vi/Xg0rPVTQf98/hqdefault.jpg
Slice (Go Programming Language)| GeeksforGeeks,726 views,/watch?v=Lg-j14e22a8,5 years ago,https://i.ytimg.com/vi/Lg-j14e22a8/hqdefault.jpg
Abstract Classes (Java Programming Language) | GeeksforGeeks,10K views,/watch?v=DWmpxZ59JW0,5 years ago,https://i.ytimg.com/vi/DWmpxZ59JW0/hqdefault.jpg
Method Overriding (Java Programming Language) | GeeksforGeeks,5.5K views,/watch?v=i6GzimCuFhM,5 years ago,https://i.ytimg.com/vi/i6GzimCuFhM/hqdefault.jpg
Diameter of a Binary Tree (Problem of the Week) | by Shashi Bhushan | GeeksforGeeks,6.2K views,/watch?v=rm2WE0MCJ6k,5 years ago,https://i.ytimg.com/vi/rm2WE0MCJ6k/hqdefault.jpg
Arrays in Go Programming Language | GeeksforGeeks,979 views,/watch?v=xf5D8DogB1w,5 years ago,https://i.ytimg.com/vi/xf5D8DogB1w/hqdefault.jpg
Pointers In Go Programming Language | GeeksforGeeks,3.1K views,/watch?v=58LQJBCKk3s,5 years ago,https://i.ytimg.com/vi/58LQJBCKk3s/hqdefault.jpg
Method Overloading (Java Programming Language)| GeeksforGeeks,6.1K views,/watch?v=MHns-oaIHIs,5 years ago,https://i.ytimg.com/vi/MHns-oaIHIs/hqdefault.jpg
Inheritance in Java (Java Programming)| GeeksforGeeks,6.7K views,/watch?v=kfZkCT9J2Q4,5 years ago,https://i.ytimg.com/vi/kfZkCT9J2Q4/hqdefault.jpg
Sampling and Quantization (Digital Image Processing) | GeeksforGeeks,97K views,/watch?v=JPdMQ9-wJyw,5 years ago,https://i.ytimg.com/vi/JPdMQ9-wJyw/hqdefault.jpg
Submatrix Sum Queries | GeeksforGeeks,17K views,/watch?v=-d8KbQVx-mM,5 years ago,https://i.ytimg.com/vi/-d8KbQVx-mM/hqdefault.jpg
DSA LIVE For Working Professionals | Live Online Classroom Program by GeeksforGeeks,10K views,/watch?v=0JnUBSX-KDQ,5 years ago,https://i.ytimg.com/vi/0JnUBSX-KDQ/hqdefault.jpg
Thread Join | GeeksforGeeks,18K views,/watch?v=ruXbPdOST4A,5 years ago,https://i.ytimg.com/vi/ruXbPdOST4A/hqdefault.jpg
Variables (Core Java) | GeeksforGeeks,1.6K views,/watch?v=pqKMBf_DR5w,5 years ago,https://i.ytimg.com/vi/pqKMBf_DR5w/hqdefault.jpg
Main method | Java Programming Language | GeeksforGeeks,4.1K views,/watch?v=6hy_kiXlvnc,5 years ago,https://i.ytimg.com/vi/6hy_kiXlvnc/hqdefault.jpg
Check if a word exists in a grid or not | GeeksforGeeks,17K views,/watch?v=UDQ_FgNbArA,5 years ago,https://i.ytimg.com/vi/UDQ_FgNbArA/hqdefault.jpg
Inter-Thread-Communication (Java)|  GeeksforGeeks,28K views,/watch?v=Ut8YFsi2WR0,5 years ago,https://i.ytimg.com/vi/Ut8YFsi2WR0/hqdefault.jpg
Break Continue | Java Programming | GeeksforGeeks,2.8K views,/watch?v=4uqb7-QpOAc,5 years ago,https://i.ytimg.com/vi/4uqb7-QpOAc/hqdefault.jpg
Switch Case | Java Programming | GeeksforGeeks,4K views,/watch?v=Ptlafta8zTI,5 years ago,https://i.ytimg.com/vi/Ptlafta8zTI/hqdefault.jpg
If-Else | Java Programming Language | GeeksforGeeks,3.5K views,/watch?v=LLQVi7kCuTA,5 years ago,https://i.ytimg.com/vi/LLQVi7kCuTA/hqdefault.jpg
Word Break Problem | Dynamic Programming | GeeksforGeeks,54K views,/watch?v=hLQYQ4zj0qg,5 years ago,https://i.ytimg.com/vi/hLQYQ4zj0qg/hqdefault.jpg
For each Loop in Java | GeeksforGeeks,9.3K views,/watch?v=DUVqtwVJ3DI,5 years ago,https://i.ytimg.com/vi/DUVqtwVJ3DI/hqdefault.jpg
Go Programming Language | Part 9 | If and Switch Statement | GeeksforGeeks,547 views,/watch?v=0lHrGAGbldo,5 years ago,https://i.ytimg.com/vi/0lHrGAGbldo/hqdefault.jpg
Go Programming Language | Part 8 | Loops in go programming language | GeeksforGeeks,765 views,/watch?v=eWD1k2zSt9g,5 years ago,https://i.ytimg.com/vi/eWD1k2zSt9g/hqdefault.jpg
Go Programming Language | Part 7 | Multiple Return Values and Go Formatting Tools | GeeksforGeeks,579 views,/watch?v=GPs3zyDr4pY,5 years ago,https://i.ytimg.com/vi/GPs3zyDr4pY/hqdefault.jpg
Object Oriented Design and Design Patterns | GeeksforGeeks,14K views,/watch?v=AopCPq2cZlA,5 years ago,https://i.ytimg.com/vi/AopCPq2cZlA/hqdefault.jpg
